Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-02-17 00:00:00-05:00,82.29482007461813,82.39930772123174,81.8992804399958,82.28736114501953,168845100,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,82.15299784809831,82.94407684248087,82.12314505855818,82.77243041992188,193708600,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,82.55600925686171,83.26499456608053,82.36196895463337,82.94408416748047,222684900,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,83.25007250420153,83.2724606752744,82.71273362310049,82.95901489257812,132346900,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,82.73511237089707,82.98885253927342,81.73506385745304,81.95149230957031,207497000,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,82.19777518976099,82.8395959381219,81.98881135426441,82.70526123046875,176350700,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,81.52607948619216,82.65299779990511,81.30219216353235,82.59329223632812,259634700,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,82.66792649435537,82.92913692781995,82.1753697987472,82.64553833007812,173589300,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,82.98884122789293,83.58588554503497,82.96645306242152,83.50379180908203,147709700,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,83.8620060503852,84.13813430523777,83.58587210169698,83.7351303100586,160992400,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,83.9515851994953,84.30981298401758,83.60082203589822,83.8097915649414,150785000,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,83.92172302633043,84.18293348496906,83.60827730856826,84.06352233886719,135770400,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,84.60836169990777,85.33227072903149,84.40685672865044,85.26510620117188,176118800,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,85.27256273876284,85.46659737451812,85.13076337938584,85.28002166748047,114631200,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,85.02625162743676,85.81733052588356,84.98147529547539,85.42179107666016,154556700,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,85.45906982204295,86.03372003298492,85.38444073792289,85.8023681640625,186088800,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,85.60089476614608,86.18301550096565,85.33969002901718,86.1606216430664,160791100,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,86.53383110404545,86.54876035268757,85.92932749236076,86.16814422607422,162074800,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,86.01885953156359,86.25021157002952,85.52629696650133,86.19050598144531,146816800,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,86.42928914829822,86.9591632305066,86.19047258034746,86.8770751953125,168673000,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,87.13830388522342,87.67564273431114,86.88455800922638,87.39204406738281,177468100,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,87.39951574516166,87.51892122468983,86.99651157580756,87.34727478027344,196509100,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,86.9051513671875,87.89432763756648,86.56792867576905,86.9051513671875,226641100,0.48,0.0,0.0
2010-03-22 00:00:00-04:00,86.4105279098617,87.52710204895554,86.35807182876417,87.3697280883789,184477800,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,87.49714213426971,88.05917412639091,87.21237559919918,87.98423767089844,182941600,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,87.65452857595798,87.99924091650712,86.6128961920221,87.5571060180664,196072600,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,88.14909627227749,88.55375999582914,87.30979881657197,87.41471099853516,223396300,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,87.57957864581151,87.99173203175904,87.01754662355864,87.36225891113281,205808500,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,87.80437865793093,88.07415445721718,87.44468140373912,87.91678619384766,134513500,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,88.0216910704042,88.29896220703534,87.60953776259954,87.97673034667969,145772500,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,87.63950035742157,88.06664434854443,87.38471532147776,87.67697143554688,161078700,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,88.27651977539062,88.61373678278673,87.75195299831286,88.27651977539062,161215200,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,88.61368163827176,89.05581058248814,88.36638627085419,88.99586486816406,105847600,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,88.74111140938807,89.36309490962878,88.64369458007837,89.20572662353516,110384200,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,89.02590200562767,89.44555088184056,88.28401539152499,88.69617462158203,184576300,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,88.38889176625004,89.15325844342108,88.12661132497952,89.00337982177734,158704000,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,89.19070900215765,89.62534835683226,89.02585112164881,89.58788299560547,133006500,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,89.70027940940163,89.96256550865628,89.59536725661319,89.73025512695312,110279000,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,89.64035359866239,89.95509012692354,89.17573844935917,89.79772186279297,125043600,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,90.12744143582547,90.8168716430664,89.98506389553573,90.8168716430664,161609000,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,90.6670229315409,91.10166249055455,90.63704719809652,90.89183807373047,144615300,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,90.56957475174367,90.89180662818102,88.98839109263079,89.44551086425781,366786700,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,89.18323277716618,89.87265727412313,88.77856908096499,89.78273010253906,217947800,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,90.3447717390846,90.65951401470271,89.82770616961946,90.5845718383789,157708000,0.0,0.0,0.0
2010-04-21 00:00:00-04:00,90.63702990209852,90.84685999616791,89.91762958857416,90.41971588134766,192910100,0.0,0.0,0.0
2010-04-22 00:00:00-04:00,89.78273934227488,90.80189118930512,89.2656737749872,90.68948364257812,115360300,0.0,0.0,0.0
2010-04-23 00:00:00-04:00,90.62953306614328,91.31895759723353,90.39722262403731,91.28148651123047,177335500,0.0,0.0,0.0
2010-04-26 00:00:00-04:00,91.31145554154313,91.51379024346829,90.84684612596678,90.936767578125,143457300,0.0,0.0,0.0
2010-04-27 00:00:00-04:00,90.41220080125456,90.92926626919031,88.61369755105329,88.78605651855469,355853300,0.0,0.0,0.0
2010-04-28 00:00:00-04:00,89.21319767911199,89.68530240876949,88.62867971064703,89.46048736572266,300674100,0.0,0.0,0.0
2010-04-29 00:00:00-04:00,90.00003757796122,90.7569087800383,89.97755721744237,90.56956481933594,193775000,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,90.58454042981985,90.68196293834717,89.01085246651868,89.03333282470703,270000900,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,89.4605127480961,90.43470392132477,89.32562482745344,90.18740844726562,182747900,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,89.18323228791176,89.19821729111787,87.6170335991353,88.06665802001953,360353400,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,87.34723681227514,88.27646687171706,86.90510785788663,87.54207611083984,328973200,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,87.1224415519531,87.67697810321934,78.68446752853018,84.63451385498047,647356600,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,84.40969353916987,85.25648617391734,81.98921279545765,83.37555694580078,637558800,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,86.78521449164562,87.41469317234235,86.11078080721306,87.04750061035156,396159600,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,86.2306666204274,87.94673776000344,86.11076947439268,86.8001937866211,317849800,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,87.1449327750421,88.14160419343976,86.99505414974642,88.01420593261719,235607100,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,87.7744007135651,88.18655976240574,86.84517616024262,86.92011260986328,234452500,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,86.26817057881419,86.42553885894326,84.58207451235023,85.346435546875,345601400,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,85.57872428240825,85.81852433832444,83.75774064247824,85.3913803100586,325739800,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,86.08831536096764,86.34310618147103,83.95259484143122,84.22986602783203,360556800,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,83.75777193284493,84.50714810219674,82.70115450704785,83.75028228759766,394742700,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,81.96675515328945,82.34893856230165,80.53544978586864,80.58790588378906,530418300,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,79.36641112730284,81.96674092103537,78.95425206000314,81.76441192626953,500909400,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,81.32229434370578,81.97425362886943,80.64036504483707,80.71530151367188,269823000,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,78.76692098197556,80.83520058346134,78.21987392272074,80.7977294921875,396505200,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,81.29231732249733,82.03419801939725,80.07083068836786,80.31063079833984,349719300,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,81.82437247303248,83.03086836714064,81.51712554919669,83.00089263916016,300870500,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,82.91097951833444,82.97093098446419,81.56959547943528,81.95927429199219,297933500,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,81.19490201225848,82.39390266897796,80.46051661133048,80.58041381835938,277909400,0.0,0.0,0.0
2010-06-02 00:00:00-04:00,80.99255401552294,82.6861395453957,80.5654099528864,82.67864990234375,240243700,0.0,0.0,0.0
2010-06-03 00:00:00-04:00,82.91846394759148,83.22570516574339,82.11663177501383,82.96342468261719,226618300,0.0,0.0,0.0
2010-06-04 00:00:00-04:00,81.38973901313035,81.92929072211521,79.77857924804664,80.04835510253906,398475600,0.0,0.0,0.0
2010-06-07 00:00:00-04:00,80.33311393641598,80.64036087522403,78.99173577695807,79.05168151855469,264609100,0.0,0.0,0.0
2010-06-08 00:00:00-04:00,79.11162851604995,80.05584392970009,78.42220392963863,79.89847564697266,357774300,0.0,0.0,0.0
2010-06-09 00:00:00-04:00,80.36306687608585,81.1424184686874,79.13409090394455,79.4713134765625,268023300,0.0,0.0,0.0
2010-06-10 00:00:00-04:00,80.82769967457132,81.89181227320353,79.4638355181776,81.79439544677734,317890600,0.0,0.0,0.0
2010-06-11 00:00:00-04:00,81.0749676360286,82.24399202572458,81.02251156001104,82.19153594970703,214128200,0.0,0.0,0.0
2010-06-14 00:00:00-04:00,82.82103651302084,83.27066670589709,81.98173901652738,82.06417083740234,207196100,0.0,0.0,0.0
2010-06-15 00:00:00-04:00,82.64117204469845,84.00503593267578,82.49878879639436,83.93009948730469,238268700,0.0,0.0,0.0
2010-06-16 00:00:00-04:00,83.49545993126392,84.24483581802942,83.33059632141003,83.9001235961914,216374000,0.0,0.0,0.0
2010-06-17 00:00:00-04:00,84.1399540137047,84.17742510847837,83.21822454205036,84.03504180908203,263185800,0.0,0.0,0.0
2010-06-18 00:00:00-04:00,84.20143739961964,84.42731637093948,83.85508504800633,84.12614440917969,174006600,0.531,0.0,0.0
2010-06-21 00:00:00-04:00,85.17272954942077,85.23296049300362,83.41837478467892,83.88520050048828,213140700,0.0,0.0,0.0
2010-06-22 00:00:00-04:00,83.88517822402751,84.25411778762687,82.3792958891083,82.49976348876953,239355400,0.0,0.0,0.0
2010-06-23 00:00:00-04:00,82.55248499426712,82.84613164641007,81.67907605941498,82.24378204345703,254639900,0.0,0.0,0.0
2010-06-24 00:00:00-04:00,81.83718957035076,81.94260089000336,80.67012828842918,80.88095092773438,268523600,0.0,0.0,0.0
2010-06-25 00:00:00-04:00,81.12191678354688,81.6339172407866,80.39156259878706,81.21980285644531,238726500,0.0,0.0,0.0
2010-06-28 00:00:00-04:00,81.3402539429627,81.55860762600659,80.6701365942531,80.96378326416016,169218600,0.0,0.0,0.0
2010-06-29 00:00:00-04:00,79.82684182201388,80.9487286035913,77.96708145644256,78.46401977539062,373649500,0.0,0.0,0.0
2010-06-30 00:00:00-04:00,78.24566167497913,78.96848466281078,77.46260200203989,77.7186050415039,284101700,0.0,0.0,0.0
2010-07-01 00:00:00-04:00,77.66585412981371,77.9218512756466,76.14491031162878,77.37220764160156,382924800,0.0,0.0,0.0
2010-07-02 00:00:00-04:00,77.63577902063116,77.86918898875702,76.51389807593053,76.95059967041016,233385200,0.0,0.0,0.0
2010-07-06 00:00:00-04:00,78.03484811880534,78.58449788163833,76.70966961438289,77.45508575439453,256935300,0.0,0.0,0.0
2010-07-07 00:00:00-04:00,77.6508546113895,79.99250312944702,77.56803058706043,79.89462280273438,253769400,0.0,0.0,0.0
2010-07-08 00:00:00-04:00,80.56473017033855,80.77555284418973,79.74402679791972,80.6852035522461,210842100,0.0,0.0,0.0
2010-07-09 00:00:00-04:00,80.66261671743945,81.29509053235023,80.5120307229065,81.28755950927734,144999900,0.0,0.0,0.0
2010-07-12 00:00:00-04:00,81.0164831175862,81.4983650923261,80.67766182876439,81.34024810791016,131283600,0.0,0.0,0.0
2010-07-13 00:00:00-04:00,82.18353377690687,82.89129460423739,82.01788579248309,82.56753540039062,213025900,0.0,0.0,0.0
2010-07-14 00:00:00-04:00,82.30400218833147,82.88377013948963,81.96518094013763,82.56000518798828,184426800,0.0,0.0,0.0
2010-07-15 00:00:00-04:00,82.52989016792442,82.86871142973929,81.44565293893952,82.58259582519531,232337900,0.0,0.0,0.0
2010-07-16 00:00:00-04:00,82.13834972481105,82.2287047334973,80.15058548959571,80.30870819091797,282693400,0.0,0.0,0.0
2010-07-19 00:00:00-04:00,80.60234628329026,81.03904775131274,79.97740379758021,80.78305053710938,186709000,0.0,0.0,0.0
2010-07-20 00:00:00-04:00,79.71388494654411,81.73929281835439,79.67623558967823,81.67906188964844,258162400,0.0,0.0,0.0
2010-07-21 00:00:00-04:00,82.10071150777985,82.12329882531432,80.2861204060353,80.61741638183594,264527000,0.0,0.0,0.0
2010-07-22 00:00:00-04:00,81.57366526751626,82.77837605509194,81.56613998984682,82.41696166992188,274781300,0.0,0.0,0.0
2010-07-23 00:00:00-04:00,82.25130227789836,83.25271554021515,82.01789232370646,83.13224792480469,222020800,0.0,0.0,0.0
2010-07-26 00:00:00-04:00,83.27531539302,84.0809624390077,83.04190540369706,83.99813842773438,184445700,0.0,0.0,0.0
2010-07-27 00:00:00-04:00,84.45743583834987,84.54779087477068,83.65931978900394,83.99061584472656,204855600,0.0,0.0,0.0
2010-07-28 00:00:00-04:00,83.81742595963303,84.07342899082266,83.16989597687169,83.448486328125,163056200,0.0,0.0,0.0
2010-07-29 00:00:00-04:00,83.96800754663032,84.19389222446651,82.37930675859678,83.0418930053711,220149100,0.0,0.0,0.0
2010-07-30 00:00:00-04:00,82.1985983198422,83.47107092376885,82.05554338261268,83.0268325805664,220070600,0.0,0.0,0.0
2010-08-02 00:00:00-04:00,84.32191185596992,85.03720968422506,83.98309049934046,84.90167999267578,188263200,0.0,0.0,0.0
2010-08-03 00:00:00-04:00,84.69084539957677,84.9091933354748,84.2164886735911,84.49507904052734,146657300,0.0,0.0,0.0
2010-08-04 00:00:00-04:00,84.72847270898929,85.16517998568679,84.44988814017076,85.05976867675781,158171700,0.0,0.0,0.0
2010-08-05 00:00:00-04:00,84.5176577724669,85.01460176928414,84.38965913491799,84.96942138671875,140473800,0.0,0.0,0.0
2010-08-06 00:00:00-04:00,84.13364161311324,84.75858413975728,83.51623010634631,84.62305450439453,239728300,0.0,0.0,0.0
2010-08-09 00:00:00-04:00,85.0221310692084,85.21789741762603,84.57036743357916,85.07483673095703,120800400,0.0,0.0,0.0
2010-08-10 00:00:00-04:00,84.3519884329956,85.06728590704068,83.85505030638666,84.61551666259766,242916300,0.0,0.0,0.0
2010-08-11 00:00:00-04:00,83.3129555009676,83.34307384212775,82.16095623790133,82.2964859008789,273406900,0.0,0.0,0.0
2010-08-12 00:00:00-04:00,81.05411310329394,82.08563876614106,81.01646374932052,81.7919921875,239542600,0.0,0.0,0.0
2010-08-13 00:00:00-04:00,81.53599961244609,82.04046881534211,81.45317562456941,81.55105590820312,158698500,0.0,0.0,0.0
2010-08-16 00:00:00-04:00,80.99388881207477,81.7769483896117,80.70024218855913,81.51342010498047,147895300,0.0,0.0,0.0
2010-08-17 00:00:00-04:00,82.21364442556005,83.11717149038891,81.98022876729937,82.51481628417969,172270300,0.0,0.0,0.0
2010-08-18 00:00:00-04:00,82.47715477162697,83.10962243082693,82.002804027227,82.66539001464844,182922100,0.0,0.0,0.0
2010-08-19 00:00:00-04:00,82.23624684531589,82.4395384616724,80.88848127584669,81.22730255126953,265847600,0.0,0.0,0.0
2010-08-20 00:00:00-04:00,80.98637058577044,81.27249197813185,80.37648992434603,80.96378326416016,209714200,0.0,0.0,0.0
2010-08-23 00:00:00-04:00,81.34778739363735,81.7468454059641,80.61743333583777,80.65508270263672,163490300,0.0,0.0,0.0
2010-08-24 00:00:00-04:00,79.77414265405163,80.10543872332873,79.0362632654637,79.4579086303711,280677800,0.0,0.0,0.0
2010-08-25 00:00:00-04:00,79.0211931124988,80.06778113907906,78.52425480405499,79.76660919189453,272234800,0.0,0.0,0.0
2010-08-26 00:00:00-04:00,80.14309125788364,80.24850260327344,78.9684986679169,79.2320327758789,224439500,0.0,0.0,0.0
2010-08-27 00:00:00-04:00,79.72892817597338,80.54210589732953,78.53927992559875,80.45928192138672,272649000,0.0,0.0,0.0
2010-08-30 00:00:00-04:00,80.24845943098764,80.49693135908463,79.2846957947762,79.29222106933594,167238600,0.0,0.0,0.0
2010-08-31 00:00:00-04:00,78.9985745159429,79.79669594457407,78.67480963085771,79.29222106933594,273933100,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,80.36142391980259,81.77695143313673,80.30871826091477,81.66400909423828,256828100,0.0,0.0,0.0
2010-09-02 00:00:00-04:00,81.85978586037844,82.43954818200196,81.68660681940757,82.42449188232422,156112200,0.0,0.0,0.0
2010-09-03 00:00:00-04:00,83.23012406275123,83.56894531768027,82.78588575093698,83.49365234375,212197300,0.0,0.0,0.0
2010-09-07 00:00:00-04:00,83.10212459425462,83.2075359055907,82.48471302307802,82.55247497558594,141973700,0.0,0.0,0.0
2010-09-08 00:00:00-04:00,82.71812793076812,83.46353817554797,82.680478569679,83.13224792480469,149924400,0.0,0.0,0.0
2010-09-09 00:00:00-04:00,84.06594638426117,84.08853371733325,83.29041731150825,83.51629638671875,147017900,0.0,0.0,0.0
2010-09-10 00:00:00-04:00,83.66683740716682,84.03577702725809,83.47860208647938,83.93789672851562,127819000,0.0,0.0,0.0
2010-09-13 00:00:00-04:00,84.76611732245934,85.04470187568505,84.42729035316474,84.87152862548828,178503500,0.0,0.0,0.0
2010-09-14 00:00:00-04:00,84.7059053002856,85.30072968017713,84.3896712991747,84.81884765625,209823600,0.0,0.0,0.0
2010-09-15 00:00:00-04:00,84.57037919023271,85.24049658754528,84.31438186743334,85.14261627197266,168608400,0.0,0.0,0.0
2010-09-16 00:00:00-04:00,84.87906940641926,85.17271603355205,84.59294805573595,85.12001037597656,199962900,0.0,0.0,0.0
2010-09-17 00:00:00-04:00,85.56814675419189,85.6514141665537,84.91715013494868,85.15180969238281,195836900,0.602,0.0,0.0
2010-09-20 00:00:00-04:00,85.44702949054806,86.64304708744929,85.174519005805,86.45380401611328,214555200,0.0,0.0,0.0
2010-09-21 00:00:00-04:00,86.5219321264959,86.93069206703929,85.92392334462232,86.27970123291016,268389100,0.0,0.0,0.0
2010-09-22 00:00:00-04:00,86.1434499838976,86.62791179350607,85.6135659091606,85.85579681396484,191322400,0.0,0.0,0.0
2010-09-23 00:00:00-04:00,85.15180671219714,86.04503419743851,84.91714716297575,85.15937805175781,202354300,0.0,0.0,0.0
2010-09-24 00:00:00-04:00,86.10556751113828,86.97608649157324,86.02987146397831,86.91552734375,209671800,0.0,0.0,0.0
2010-09-27 00:00:00-04:00,86.94583079114341,87.04423510194727,86.4159525402922,86.49921417236328,128761800,0.0,0.0,0.0
2010-09-28 00:00:00-04:00,86.61273606230122,87.0820607879346,85.6740923862726,86.8019790649414,209207500,0.0,0.0,0.0
2010-09-29 00:00:00-04:00,86.58246612699395,86.98366618845174,86.30995571083785,86.65059661865234,179665800,0.0,0.0,0.0
2010-09-30 00:00:00-04:00,87.08967613191379,87.6498340857124,85.98449135583073,86.39325714111328,287106700,0.0,0.0,0.0
2010-10-01 00:00:00-04:00,87.04424683332213,87.142656932629,86.24185800953711,86.75659942626953,174638700,0.0,0.0,0.0
2010-10-04 00:00:00-04:00,86.57492335111282,86.93826681812867,85.67412447310053,86.10559844970703,166153200,0.0,0.0,0.0
2010-10-05 00:00:00-04:00,86.90043662146377,88.05103216531649,86.80202651014841,87.83908081054688,229634100,0.0,0.0,0.0
2010-10-06 00:00:00-04:00,87.82391059465671,88.0585758997896,87.47570408166536,87.83148193359375,148626600,0.0,0.0,0.0
2010-10-07 00:00:00-04:00,88.18725548774603,88.20996372821105,87.19562381917925,87.72550201416016,164860000,0.0,0.0,0.0
2010-10-08 00:00:00-04:00,87.8466145846482,88.45976013805723,87.51354501230806,88.217529296875,177760100,0.0,0.0,0.0
2010-10-11 00:00:00-04:00,88.35379195868555,88.54303499979814,87.99801411735558,88.3008041381836,103098300,0.0,0.0,0.0
2010-10-12 00:00:00-04:00,88.01317764033413,88.83070921127161,87.543858452576,88.5733413696289,182210000,0.0,0.0,0.0
2010-10-13 00:00:00-04:00,89.06535263925409,89.73905744140076,88.853395570113,89.26216125488281,194347200,0.0,0.0,0.0
2010-10-14 00:00:00-04:00,89.17889480870129,89.33029271685804,88.35379786639577,88.91395568847656,217764300,0.0,0.0,0.0
2010-10-15 00:00:00-04:00,89.5346720990312,89.58765992273598,88.38407688062476,89.09562683105469,243705000,0.0,0.0,0.0
2010-10-18 00:00:00-04:00,89.12590230106701,89.82988665509225,88.8004040346846,89.53466796875,141204800,0.0,0.0,0.0
2010-10-19 00:00:00-04:00,88.70958044577281,89.20917913114089,87.82391851789852,88.36137390136719,280604700,0.0,0.0,0.0
2010-10-20 00:00:00-04:00,88.52031990974035,89.65577806856108,88.46733209333827,89.22430419921875,200051800,0.0,0.0,0.0
2010-10-21 00:00:00-04:00,89.62553599576776,90.14784304022615,88.72473696474752,89.42115020751953,221585500,0.0,0.0,0.0
2010-10-22 00:00:00-04:00,89.5573364002165,89.72387112879014,89.32267697826464,89.58761596679688,108212400,0.0,0.0,0.0
2010-10-25 00:00:00-04:00,90.18566972213911,90.65499457707044,89.78447537005187,89.85260009765625,151145700,0.0,0.0,0.0
2010-10-26 00:00:00-04:00,89.39842717170082,89.95858505473339,89.22432677742597,89.86775207519531,158982900,0.0,0.0,0.0
2010-10-27 00:00:00-04:00,89.23944446310254,89.70876926552032,88.76255409751283,89.61035919189453,190024000,0.0,0.0,0.0
2010-10-28 00:00:00-04:00,90.12510215493913,90.1629530724609,89.19402964639114,89.62550354003906,168576000,0.0,0.0,0.0
2010-10-29 00:00:00-04:00,89.5346705648127,89.86774017967237,89.37570709642229,89.69363403320312,144305500,0.0,0.0,0.0
2010-11-01 00:00:00-04:00,90.13267312225001,90.64741441213432,89.20916618081881,89.72390747070312,174074800,0.0,0.0,0.0
2010-11-02 00:00:00-04:00,90.39763491297518,90.6474371697303,90.1554039966419,90.43548583984375,158345900,0.0,0.0,0.0
2010-11-03 00:00:00-04:00,90.5944405260188,90.85180832292349,89.66336210287056,90.79882049560547,226702800,0.0,0.0,0.0
2010-11-04 00:00:00-04:00,91.80559657529746,92.59284843421769,90.8139647432611,92.54743194580078,215039400,0.0,0.0,0.0
2010-11-05 00:00:00-04:00,92.60797674887938,93.04702201365339,92.4868641992546,92.8956298828125,180654100,0.0,0.0,0.0
